# k_step gamma S_color
16 1.380000e-02 7.100000e-03
15 1.390000e-02 1.020000e-02
1000 1.000000e-04 1.318000e-01
100 1.800000e-03 1.098000e-01
65 1.600000e-03 1.110000e-01
50 3.700000e-03 1.030000e-01
40 4.300000e-03 7.970000e-02
30 6.300000e-03 7.350000e-02
26 8.100000e-03 7.000000e-03
23 9.700000e-03 5.130000e-02
20 1.210000e-02 3.600000e-02
18 1.160000e-02 1.780000e-02
17 1.500000e-02 1.230000e-02
16 1.490000e-02 7.100000e-03
15 1.700000e-02 5.100000e-03
1000 0.000000e+00 1.079000e-01
100 1.200000e-03 1.101000e-01
65 3.100000e-03 8.300000e-02
50 3.700000e-03 7.570000e-02
40 3.500000e-03 8.980000e-02
30 7.000000e-03 5.270000e-02
26 9.000000e-03 2.290000e-02
23 9.200000e-03 3.820000e-02
20 1.070000e-02 1.000000e-02
18 1.310000e-02 4.370000e-02
17 1.470000e-02 7.700000e-03
16 1.510000e-02 5.700000e-03
15 1.590000e-02 9.700000e-03
1000 1.000000e-04 1.486000e-01
100 1.900000e-03 9.930000e-02
65 2.600000e-03 1.015000e-01
50 3.000000e-03 7.650000e-02
40 4.000000e-03 3.170000e-02
30 7.100000e-03 6.090000e-02
26 7.400000e-03 3.610000e-02
23 1.010000e-02 5.910000e-02
20 1.140000e-02 1.600000e-02
18 1.220000e-02 3.660000e-02
17 1.400000e-02 1.430000e-02
16 1.640000e-02 1.210000e-02
15 1.680000e-02 1.890000e-02
1000 0.000000e+00 1.274000e-01
100 1.500000e-03 1.030000e-01
65 2.400000e-03 9.720000e-02
50 2.600000e-03 9.360000e-02
40 4.600000e-03 8.800000e-02
30 7.200000e-03 5.020000e-02
26 8.000000e-03 1.230000e-02
23 8.100000e-03 4.180000e-02
20 1.230000e-02 3.640000e-02
18 1.020000e-02 1.040000e-02
17 1.480000e-02 1.370000e-02
16 1.200000e-02 4.900000e-03
15 1.640000e-02 1.050000e-02
1000 1.000000e-04 1.248000e-01
100 1.500000e-03 1.068000e-01
65 2.600000e-03 1.014000e-01
50 3.300000e-03 9.210000e-02
40 4.800000e-03 7.820000e-02
30 6.100000e-03 5.720000e-02
26 8.200000e-03 4.940000e-02
23 1.100000e-02 3.020000e-02
20 1.130000e-02 9.700000e-03
18 1.130000e-02 3.280000e-02
17 1.410000e-02 9.700000e-03
16 1.670000e-02 6.700000e-03
15 1.740000e-02 5.600000e-03
1000 0.000000e+00 1.225000e-01
100 1.600000e-03 9.890000e-02
65 1.900000e-03 9.930000e-02
50 3.500000e-03 1.005000e-01
40 4.500000e-03 7.520000e-02
30 6.900000e-03 9.170000e-02
26 7.200000e-03 5.450000e-02
23 9.100000e-03 3.720000e-02
20 9.200000e-03 4.830000e-02
18 1.330000e-02 1.000000e-02
17 1.540000e-02 1.400000e-02
16 1.350000e-02 1.990000e-02
15 1.810000e-02 1.300000e-02
1000 2.000000e-04 1.427000e-01
100 1.600000e-03 1.063000e-01
65 2.500000e-03 7.820000e-02
50 3.500000e-03 7.840000e-02
40 4.200000e-03 6.580000e-02
30 6.000000e-03 4.660000e-02
26 7.800000e-03 6.000000e-02
23 9.800000e-03 4.360000e-02
20 1.050000e-02 1.560000e-02
18 1.260000e-02 6.190000e-02
17 1.370000e-02 2.360000e-02
16 1.630000e-02 1.470000e-02
15 1.670000e-02 8.900000e-03
1000 1.000000e-04 1.290000e-01
100 1.100000e-03 9.510000e-02
65 2.200000e-03 8.820000e-02
50 4.400000e-03 9.300000e-02
40 3.600000e-03 8.210000e-02
30 7.200000e-03 6.800000e-02
26 6.400000e-03 7.720000e-02
23 8.900000e-03 5.270000e-02
20 1.210000e-02 1.260000e-02
18 1.390000e-02 2.670000e-02
17 1.380000e-02 1.470000e-02
16 1.690000e-02 1.290000e-02
15 1.690000e-02 6.200000e-03
1000 0.000000e+00 1.292000e-01
100 1.300000e-03 1.350000e-01
65 1.900000e-03 9.080000e-02
50 3.700000e-03 1.017000e-01
40 4.500000e-03 8.180000e-02
30 6.600000e-03 5.790000e-02
26 8.500000e-03 6.410000e-02
23 9.800000e-03 2.990000e-02
20 1.150000e-02 1.470000e-02
18 1.320000e-02 2.490000e-02
17 1.340000e-02 1.040000e-02
16 1.430000e-02 1.220000e-02
15 1.760000e-02 3.700000e-03
1000 0.000000e+00 9.930000e-02
100 2.400000e-03 8.680000e-02
65 1.400000e-03 9.550000e-02
50 3.300000e-03 9.430000e-02
40 6.300000e-03 1.350000e-02
30 7.400000e-03 7.040000e-02
26 7.700000e-03 2.300000e-02
23 8.200000e-03 3.290000e-02
20 1.310000e-02 1.060000e-02
18 1.390000e-02 3.270000e-02
17 1.510000e-02 8.900000e-03
16 1.700000e-02 7.200000e-03
15 1.390000e-02 9.700000e-03
1000 0.000000e+00 1.280000e-01
100 1.600000e-03 1.173000e-01
65 2.400000e-03 1.078000e-01
50 1.900000e-03 1.028000e-01
40 5.600000e-03 5.740000e-02
30 7.700000e-03 7.940000e-02
26 8.500000e-03 6.310000e-02
23 1.020000e-02 2.120000e-02
20 1.100000e-02 5.870000e-02
18 1.410000e-02 9.600000e-03
17 1.510000e-02 1.290000e-02
16 1.560000e-02 1.630000e-02
15 1.570000e-02 7.500000e-03
1000 0.000000e+00 1.112000e-01
100 1.100000e-03 1.195000e-01
65 3.200000e-03 4.370000e-02
50 3.500000e-03 7.910000e-02
40 4.200000e-03 8.690000e-02
30 6.000000e-03 8.270000e-02
26 8.300000e-03 6.660000e-02
23 9.400000e-03 2.110000e-02
20 1.090000e-02 2.610000e-02
18 1.190000e-02 2.590000e-02
17 1.270000e-02 1.860000e-02
16 1.420000e-02 8.200000e-03
15 1.520000e-02 1.020000e-02
1000 0.000000e+00 1.252000e-01
100 1.300000e-03 9.890000e-02
65 1.800000e-03 1.080000e-01
50 2.600000e-03 1.024000e-01
40 4.700000e-03 8.290000e-02
30 5.900000e-03 7.570000e-02
26 8.500000e-03 7.140000e-02
23 8.900000e-03 5.440000e-02
20 1.320000e-02 1.380000e-02
18 1.480000e-02 6.130000e-02
17 1.420000e-02 9.500000e-03
16 1.500000e-02 9.600000e-03
15 1.720000e-02 6.100000e-03
1000 0.000000e+00 1.153000e-01
100 1.900000e-03 1.161000e-01
65 2.800000e-03 1.099000e-01
50 3.300000e-03 1.028000e-01
40 5.600000e-03 8.680000e-02
30 7.300000e-03 3.360000e-02
26 9.200000e-03 3.660000e-02
23 9.800000e-03 9.500000e-03
20 9.900000e-03 5.040000e-02
18 1.270000e-02 3.690000e-02
17 1.400000e-02 2.080000e-02
16 1.400000e-02 2.630000e-02
15 1.680000e-02 5.500000e-03
1000 1.000000e-04 1.436000e-01
100 1.200000e-03 1.092000e-01
65 1.900000e-03 8.940000e-02
50 2.600000e-03 8.880000e-02
40 4.400000e-03 8.420000e-02
30 6.700000e-03 7.070000e-02
26 1.040000e-02 4.780000e-02
23 8.700000e-03 2.690000e-02
20 1.030000e-02 5.890000e-02
18 1.360000e-02 1.220000e-02
17 1.250000e-02 1.440000e-02
16 1.510000e-02 1.160000e-02
15 1.590000e-02 1.300000e-02
1000 1.000000e-04 1.368000e-01
100 1.600000e-03 1.166000e-01
65 1.800000e-03 1.121000e-01
50 3.500000e-03 8.300000e-02
40 3.300000e-03 9.410000e-02
30 6.200000e-03 7.690000e-02
26 7.800000e-03 2.470000e-02
23 9.700000e-03 6.030000e-02
20 1.190000e-02 5.050000e-02
18 1.200000e-02 2.390000e-02
17 1.420000e-02 2.520000e-02
16 1.440000e-02 5.470000e-02
15 1.460000e-02 1.460000e-02
1000 0.000000e+00 1.171000e-01
100 1.500000e-03 1.045000e-01
65 1.900000e-03 1.092000e-01
50 3.000000e-03 9.590000e-02
40 4.600000e-03 8.160000e-02
30 6.700000e-03 5.520000e-02
26 6.500000e-03 4.500000e-02
23 1.100000e-02 2.540000e-02
20 1.120000e-02 6.630000e-02
18 1.100000e-02 3.150000e-02
17 1.360000e-02 1.370000e-02
16 1.720000e-02 2.050000e-02
15 1.650000e-02 2.000000e-03
1000 3.000000e-04 1.211000e-01
100 1.900000e-03 1.005000e-01
65 1.300000e-03 9.620000e-02
50 3.000000e-03 9.420000e-02
40 5.000000e-03 2.340000e-02
30 6.700000e-03 2.490000e-02
26 9.000000e-03 4.500000e-02
23 9.900000e-03 5.030000e-02
20 1.180000e-02 2.700000e-03
18 1.210000e-02 3.030000e-02
17 1.390000e-02 2.130000e-02
16 1.350000e-02 1.340000e-02
15 1.640000e-02 6.300000e-03
1000 1.000000e-04 1.341000e-01
100 1.400000e-03 1.112000e-01
65 1.600000e-03 1.058000e-01
50 3.700000e-03 8.820000e-02
40 4.500000e-03 9.400000e-02
30 6.300000e-03 6.470000e-02
26 6.400000e-03 6.230000e-02
23 9.400000e-03 5.160000e-02
20 9.400000e-03 2.290000e-02
18 1.400000e-02 4.000000e-03
17 1.490000e-02 1.720000e-02
16 1.430000e-02 5.000000e-03
15 1.600000e-02 1.290000e-02
1000 0.000000e+00 1.219000e-01
100 1.400000e-03 1.001000e-01
65 2.400000e-03 9.670000e-02
50 3.700000e-03 3.040000e-02
40 3.500000e-03 9.360000e-02
30 7.600000e-03 2.390000e-02
26 6.700000e-03 8.260000e-02
23 6.800000e-03 3.500000e-02
20 9.300000e-03 4.460000e-02
18 1.180000e-02 1.800000e-02
17 1.120000e-02 2.380000e-02
16 1.400000e-02 7.200000e-03
15 1.810000e-02 8.400000e-03
1000 2.000000e-04 1.287000e-01
100 1.200000e-03 1.189000e-01
65 2.300000e-03 7.760000e-02
50 3.600000e-03 9.320000e-02
40 4.600000e-03 9.100000e-02
30 5.400000e-03 6.100000e-02
26 8.800000e-03 5.330000e-02
23 9.500000e-03 3.450000e-02
20 1.260000e-02 1.180000e-02
18 1.230000e-02 1.370000e-02
17 1.530000e-02 1.740000e-02
16 1.320000e-02 7.800000e-03
15 1.560000e-02 5.200000e-03
1000 0.000000e+00 1.032000e-01
100 1.600000e-03 9.250000e-02
65 2.400000e-03 8.990000e-02
50 2.800000e-03 6.260000e-02
40 3.700000e-03 7.550000e-02
30 6.600000e-03 8.580000e-02
26 7.600000e-03 5.140000e-02
23 8.900000e-03 5.190000e-02
20 1.110000e-02 4.550000e-02
18 1.530000e-02 1.590000e-02
17 1.490000e-02 8.700000e-03
16 1.520000e-02 8.100000e-03
15 1.550000e-02 6.900000e-03
1000 0.000000e+00 1.178000e-01
100 1.500000e-03 1.028000e-01
65 1.300000e-03 9.800000e-02
50 3.400000e-03 8.880000e-02
40 3.200000e-03 9.620000e-02
30 7.500000e-03 4.220000e-02
26 7.500000e-03 6.690000e-02
23 1.060000e-02 2.120000e-02
20 1.310000e-02 8.800000e-03
18 1.320000e-02 1.320000e-02
17 1.380000e-02 3.600000e-03
16 1.500000e-02 2.310000e-02
15 1.650000e-02 6.300000e-03
1000 3.000000e-04 9.420000e-02
100 1.200000e-03 1.129000e-01
65 2.800000e-03 9.290000e-02
50 3.400000e-03 8.660000e-02
40 4.100000e-03 8.490000e-02
30 8.300000e-03 6.260000e-02
26 1.000000e-02 6.030000e-02
23 9.000000e-03 4.630000e-02
20 9.400000e-03 4.480000e-02
18 1.610000e-02 2.400000e-02
17 1.320000e-02 1.630000e-02
16 1.630000e-02 3.060000e-02
15 1.690000e-02 5.800000e-03
1000 1.000000e-04 1.151000e-01
100 1.500000e-03 1.006000e-01
65 2.500000e-03 1.059000e-01
50 4.200000e-03 9.240000e-02
40 6.300000e-03 6.600000e-02
30 7.000000e-03 6.620000e-02
26 8.000000e-03 6.430000e-02
23 6.700000e-03 2.840000e-02
20 1.130000e-02 5.960000e-02
18 1.200000e-02 1.510000e-02
17 1.470000e-02 4.000000e-03
16 1.470000e-02 4.800000e-03
15 1.520000e-02 1.110000e-02
1000 1.000000e-04 1.280000e-01
100 1.200000e-03 1.027000e-01
65 2.300000e-03 1.023000e-01
50 3.400000e-03 8.650000e-02
40 4.300000e-03 7.230000e-02
30 7.300000e-03 6.300000e-02
26 7.700000e-03 9.990000e-02
23 8.700000e-03 4.110000e-02
20 1.160000e-02 4.020000e-02
18 1.270000e-02 9.500000e-03
17 1.390000e-02 1.540000e-02
16 1.580000e-02 9.200000e-03
15 1.530000e-02 8.800000e-03
1000 1.000000e-04 1.279000e-01
100 8.000000e-04 1.089000e-01
65 2.800000e-03 9.500000e-02
50 2.900000e-03 9.660000e-02
40 4.300000e-03 7.230000e-02
30 5.700000e-03 5.100000e-02
26 9.900000e-03 3.280000e-02
23 1.120000e-02 3.260000e-02
20 1.200000e-02 1.060000e-02
18 1.320000e-02 1.390000e-02
17 1.300000e-02 9.100000e-03
16 1.600000e-02 1.820000e-02
15 1.610000e-02 7.400000e-03
1000 1.000000e-04 1.278000e-01
100 2.300000e-03 8.420000e-02
65 2.700000e-03 9.670000e-02
50 4.200000e-03 7.970000e-02
40 4.900000e-03 5.180000e-02
30 7.200000e-03 8.910000e-02
26 6.900000e-03 6.400000e-02
23 1.020000e-02 1.840000e-02
20 1.020000e-02 1.580000e-02
18 1.280000e-02 2.700000e-02
17 1.450000e-02 7.200000e-03
16 1.290000e-02 6.700000e-03
15 1.580000e-02 1.370000e-02
1000 1.000000e-04 1.209000e-01
100 1.700000e-03 8.260000e-02
65 2.200000e-03 9.580000e-02
50 4.000000e-03 8.290000e-02
40 4.000000e-03 8.800000e-02
30 6.700000e-03 8.040000e-02
26 8.400000e-03 3.420000e-02
23 9.300000e-03 3.730000e-02
20 1.130000e-02 9.200000e-02
18 1.410000e-02 1.460000e-02
17 1.330000e-02 1.200000e-02
16 1.550000e-02 1.200000e-02
15 1.910000e-02 8.900000e-03
1000 1.000000e-04 1.340000e-01
100 1.400000e-03 1.043000e-01
65 1.900000e-03 1.078000e-01
50 3.300000e-03 1.039000e-01
40 5.100000e-03 8.000000e-02
30 6.800000e-03 6.970000e-02
26 7.100000e-03 7.650000e-02
23 9.100000e-03 5.900000e-02
20 1.200000e-02 1.210000e-02
18 1.320000e-02 5.300000e-03
17 1.360000e-02 8.800000e-03
16 1.660000e-02 4.200000e-03
15 1.550000e-02 1.830000e-02
1000 0.000000e+00 1.043000e-01
100 1.900000e-03 1.110000e-01
65 1.900000e-03 9.840000e-02
50 3.300000e-03 9.960000e-02
40 4.300000e-03 9.000000e-02
30 5.900000e-03 8.710000e-02
26 8.700000e-03 7.930000e-02
23 8.700000e-03 5.580000e-02
20 1.180000e-02 4.640000e-02
18 1.360000e-02 1.070000e-02
17 1.490000e-02 1.120000e-02
16 1.530000e-02 6.900000e-03
15 1.720000e-02 3.900000e-03
1000 0.000000e+00 1.269000e-01
100 1.300000e-03 1.112000e-01
65 2.500000e-03 9.720000e-02
50 2.600000e-03 8.150000e-02
40 4.800000e-03 7.020000e-02
30 8.000000e-03 6.330000e-02
26 7.400000e-03 7.430000e-02
23 9.600000e-03 5.680000e-02
20 1.040000e-02 4.810000e-02
18 1.440000e-02 2.250000e-02
17 1.370000e-02 1.850000e-02
16 1.620000e-02 1.300000e-02
15 1.760000e-02 1.040000e-02
1000 1.000000e-04 1.526000e-01
100 2.000000e-03 1.034000e-01
65 2.100000e-03 9.890000e-02
50 3.000000e-03 8.440000e-02
40 3.900000e-03 7.660000e-02
30 5.500000e-03 8.520000e-02
26 8.700000e-03 4.640000e-02
23 1.020000e-02 3.540000e-02
20 1.310000e-02 1.090000e-02
18 1.410000e-02 1.340000e-02
17 1.510000e-02 1.310000e-02
16 1.530000e-02 1.800000e-02
15 1.680000e-02 1.250000e-02
1000 0.000000e+00 1.083000e-01
100 1.200000e-03 1.066000e-01
65 2.400000e-03 1.077000e-01
50 4.000000e-03 7.770000e-02
40 4.900000e-03 8.470000e-02
30 6.300000e-03 4.540000e-02
26 8.200000e-03 3.830000e-02
23 9.100000e-03 5.840000e-02
20 1.190000e-02 3.620000e-02
18 1.270000e-02 1.310000e-02
17 1.480000e-02 6.300000e-03
16 1.340000e-02 7.800000e-03
15 1.690000e-02 9.200000e-03
1000 2.000000e-04 1.377000e-01
100 1.800000e-03 7.450000e-02
65 2.400000e-03 8.350000e-02
50 2.800000e-03 8.260000e-02
40 5.200000e-03 8.170000e-02
30 7.600000e-03 7.660000e-02
26 6.200000e-03 6.310000e-02
23 9.400000e-03 4.470000e-02
20 1.240000e-02 3.700000e-03
18 1.110000e-02 1.310000e-02
17 1.280000e-02 1.300000e-02
16 1.690000e-02 1.060000e-02
15 1.560000e-02 7.600000e-03
1000 3.000000e-04 1.023000e-01
100 1.100000e-03 1.103000e-01
65 2.300000e-03 9.910000e-02
50 3.500000e-03 1.046000e-01
40 3.500000e-03 8.800000e-02
30 6.300000e-03 5.540000e-02
26 9.200000e-03 3.820000e-02
23 1.000000e-02 7.300000e-03
20 1.090000e-02 1.860000e-02
18 1.320000e-02 8.700000e-03
17 1.340000e-02 6.300000e-03
16 1.700000e-02 1.500000e-02
15 1.560000e-02 7.600000e-03
1000 1.000000e-04 1.339000e-01
100 1.800000e-03 1.103000e-01
65 2.300000e-03 1.012000e-01
50 3.200000e-03 9.220000e-02
40 7.100000e-03 6.750000e-02
30 6.400000e-03 7.330000e-02
26 7.000000e-03 5.550000e-02
23 1.080000e-02 4.570000e-02
20 1.240000e-02 2.380000e-02
18 9.600000e-03 3.910000e-02
17 1.400000e-02 1.240000e-02
16 1.720000e-02 1.360000e-02
15 1.650000e-02 4.300000e-03
1000 0.000000e+00 1.132000e-01
100 1.500000e-03 1.015000e-01
65 2.000000e-03 1.059000e-01
50 3.000000e-03 8.360000e-02
40 4.700000e-03 8.950000e-02
30 7.100000e-03 7.420000e-02
26 8.300000e-03 3.680000e-02
23 9.100000e-03 8.010000e-02
20 1.120000e-02 1.560000e-02
18 1.390000e-02 1.770000e-02
17 1.520000e-02 3.670000e-02
16 1.570000e-02 1.400000e-02
15 1.660000e-02 4.200000e-03
1000 1.000000e-04 1.368000e-01
100 1.300000e-03 1.108000e-01
65 2.600000e-03 1.081000e-01
50 3.200000e-03 9.170000e-02
40 3.800000e-03 1.054000e-01
30 6.700000e-03 6.590000e-02
26 7.700000e-03 5.640000e-02
23 1.000000e-02 6.070000e-02
20 1.240000e-02 5.600000e-02
18 1.300000e-02 1.530000e-02
17 1.530000e-02 7.000000e-03
16 1.420000e-02 7.600000e-03
15 1.730000e-02 2.100000e-03
1000 1.000000e-04 1.390000e-01
100 1.300000e-03 1.184000e-01
65 3.300000e-03 4.640000e-02
50 4.000000e-03 7.290000e-02
40 4.700000e-03 6.960000e-02
30 6.100000e-03 7.350000e-02
26 8.800000e-03 6.150000e-02
23 9.000000e-03 4.400000e-02
20 1.290000e-02 4.020000e-02
18 1.330000e-02 7.700000e-03
17 1.360000e-02 1.470000e-02
16 1.580000e-02 5.600000e-03
15 1.520000e-02 2.110000e-02
1000 0.000000e+00 1.123000e-01
100 2.000000e-03 8.110000e-02
65 1.800000e-03 1.126000e-01
50 2.600000e-03 9.290000e-02
40 4.000000e-03 1.017000e-01
30 8.200000e-03 6.310000e-02
26 7.600000e-03 6.590000e-02
23 8.500000e-03 4.590000e-02
20 1.160000e-02 3.430000e-02
18 1.460000e-02 1.070000e-02
17 1.270000e-02 1.330000e-02
16 1.630000e-02 5.300000e-03
15 1.680000e-02 6.700000e-03
1000 0.000000e+00 1.200000e-01
100 9.000000e-04 1.081000e-01
65 2.600000e-03 9.910000e-02
50 2.200000e-03 9.350000e-02
40 4.600000e-03 8.650000e-02
30 5.000000e-03 6.780000e-02
26 9.500000e-03 2.900000e-02
23 8.100000e-03 7.680000e-02
20 1.150000e-02 1.350000e-02
18 1.130000e-02 7.200000e-03
17 1.290000e-02 8.900000e-03
16 1.520000e-02 1.040000e-02
15 1.700000e-02 5.000000e-03
1000 1.000000e-04 1.258000e-01
100 1.300000e-03 1.098000e-01
65 2.600000e-03 9.770000e-02
50 4.000000e-03 6.550000e-02
40 4.200000e-03 7.380000e-02
30 6.400000e-03 4.410000e-02
26 7.600000e-03 5.520000e-02
23 9.300000e-03 4.310000e-02
20 1.180000e-02 1.640000e-02
18 1.390000e-02 1.820000e-02
17 1.590000e-02 1.650000e-02
16 1.640000e-02 6.700000e-03
15 1.620000e-02 9.000000e-03
1000 0.000000e+00 1.220000e-01
100 1.300000e-03 9.330000e-02
65 2.400000e-03 9.400000e-02
50 3.800000e-03 9.700000e-02
40 3.900000e-03 9.190000e-02
30 6.100000e-03 6.080000e-02
26 6.900000e-03 6.040000e-02
23 9.300000e-03 5.450000e-02
20 1.220000e-02 3.040000e-02
18 1.280000e-02 1.820000e-02
17 1.300000e-02 1.600000e-02
16 1.390000e-02 1.320000e-02
15 1.540000e-02 1.880000e-02
1000 0.000000e+00 1.017000e-01
100 1.100000e-03 1.086000e-01
65 2.100000e-03 1.067000e-01
50 3.800000e-03 6.450000e-02
40 3.600000e-03 8.040000e-02
30 5.500000e-03 8.640000e-02
26 6.500000e-03 7.530000e-02
23 9.300000e-03 9.700000e-03
20 1.100000e-02 2.840000e-02
18 1.290000e-02 1.380000e-02
17 1.290000e-02 1.070000e-02
16 1.680000e-02 1.810000e-02
15 1.810000e-02 8.800000e-03
1000 0.000000e+00 1.077000e-01
100 9.000000e-04 1.074000e-01
65 2.300000e-03 1.009000e-01
50 3.500000e-03 9.760000e-02
40 4.500000e-03 5.700000e-02
30 5.600000e-03 7.500000e-02
26 8.400000e-03 2.450000e-02
23 1.130000e-02 4.920000e-02
20 1.140000e-02 2.480000e-02
18 1.270000e-02 1.010000e-02
17 1.290000e-02 1.270000e-02
16 1.530000e-02 1.270000e-02
15 1.490000e-02 1.150000e-02
1000 0.000000e+00 1.160000e-01
100 1.200000e-03 9.640000e-02
65 2.300000e-03 1.046000e-01
50 3.800000e-03 8.580000e-02
40 5.000000e-03 9.030000e-02
30 6.800000e-03 7.960000e-02
26 9.600000e-03 1.400000e-02
23 9.900000e-03 7.290000e-02
20 9.400000e-03 4.560000e-02
18 1.040000e-02 8.000000e-03
17 1.410000e-02 8.800000e-03
16 1.360000e-02 1.020000e-02
15 1.600000e-02 9.800000e-03
1000 2.000000e-04 1.277000e-01
100 1.500000e-03 1.001000e-01
65 2.200000e-03 1.041000e-01
50 4.100000e-03 7.780000e-02
40 4.300000e-03 1.002000e-01
30 8.300000e-03 5.010000e-02
26 8.200000e-03 6.560000e-02
23 8.300000e-03 5.480000e-02
20 1.090000e-02 1.370000e-02
18 1.620000e-02 4.700000e-03
17 1.540000e-02 1.450000e-02
16 1.550000e-02 1.760000e-02
15 1.680000e-02 3.700000e-03
1000 0.000000e+00 1.112000e-01
100 2.300000e-03 1.078000e-01
65 2.900000e-03 8.420000e-02
50 4.400000e-03 8.720000e-02
40 4.400000e-03 9.200000e-02
30 6.500000e-03 3.540000e-02
26 7.100000e-03 4.900000e-02
23 8.800000e-03 1.730000e-02
20 1.130000e-02 3.190000e-02
18 1.360000e-02 1.240000e-02
17 1.330000e-02 8.700000e-03
16 1.530000e-02 1.630000e-02
15 1.790000e-02 1.620000e-02
1000 0.000000e+00 1.148000e-01
100 1.200000e-03 9.950000e-02
65 2.500000e-03 9.390000e-02
50 2.800000e-03 9.900000e-02
40 4.600000e-03 9.560000e-02
30 7.000000e-03 7.760000e-02
26 7.400000e-03 4.420000e-02
23 9.200000e-03 6.310000e-02
20 1.050000e-02 1.660000e-02
18 1.340000e-02 1.800000e-02
17 1.410000e-02 5.200000e-03
16 1.440000e-02 1.130000e-02
15 1.870000e-02 6.500000e-03
1000 0.000000e+00 1.326000e-01
100 9.000000e-04 1.003000e-01
65 3.500000e-03 7.930000e-02
50 2.900000e-03 7.330000e-02
40 3.700000e-03 7.400000e-02
30 5.800000e-03 7.300000e-02
26 7.700000e-03 6.040000e-02
23 9.100000e-03 4.980000e-02
20 1.050000e-02 3.370000e-02
18 1.270000e-02 8.400000e-03
17 1.470000e-02 1.130000e-02
16 1.490000e-02 1.670000e-02
15 1.480000e-02 7.600000e-03
1000 0.000000e+00 1.231000e-01
100 1.100000e-03 1.044000e-01
65 2.900000e-03 9.250000e-02
50 4.100000e-03 8.890000e-02
40 4.100000e-03 6.770000e-02
30 4.900000e-03 6.420000e-02
26 7.500000e-03 5.680000e-02
23 1.010000e-02 4.940000e-02
20 1.320000e-02 2.780000e-02
18 1.260000e-02 3.320000e-02
17 1.390000e-02 1.450000e-02
16 1.670000e-02 1.450000e-02
15 1.700000e-02 1.560000e-02
1000 1.000000e-04 1.476000e-01
100 1.200000e-03 1.053000e-01
65 2.400000e-03 1.012000e-01
50 2.600000e-03 1.004000e-01
40 4.200000e-03 9.340000e-02
30 4.800000e-03 7.720000e-02
26 9.000000e-03 4.300000e-02
23 8.900000e-03 9.700000e-03
20 1.220000e-02 2.630000e-02
18 1.220000e-02 3.020000e-02
17 1.260000e-02 8.800000e-03
16 1.550000e-02 1.090000e-02
15 1.690000e-02 3.000000e-03
1000 1.000000e-04 1.405000e-01
100 1.100000e-03 1.067000e-01
65 2.200000e-03 1.108000e-01
50 2.300000e-03 8.280000e-02
40 4.300000e-03 8.500000e-02
30 7.100000e-03 2.410000e-02
26 8.100000e-03 6.740000e-02
23 8.000000e-03 4.700000e-02
20 1.350000e-02 4.210000e-02
18 1.270000e-02 7.300000e-03
17 1.470000e-02 3.790000e-02
16 1.530000e-02 2.640000e-02
15 1.820000e-02 4.000000e-03
1000 0.000000e+00 1.237000e-01
100 1.300000e-03 1.169000e-01
65 2.600000e-03 9.480000e-02
50 3.200000e-03 8.670000e-02
40 4.900000e-03 6.430000e-02
30 5.900000e-03 5.010000e-02
26 8.400000e-03 6.150000e-02
23 8.800000e-03 4.440000e-02
20 1.260000e-02 1.640000e-02
18 1.260000e-02 3.700000e-02
17 1.230000e-02 8.500000e-03
16 1.360000e-02 3.410000e-02
15 1.740000e-02 1.460000e-02
1000 1.000000e-04 1.234000e-01
100 1.400000e-03 1.008000e-01
65 2.700000e-03 9.180000e-02
50 2.600000e-03 1.030000e-01
40 5.000000e-03 8.980000e-02
30 6.800000e-03 5.350000e-02
26 6.500000e-03 5.640000e-02
23 9.900000e-03 2.250000e-02
20 1.200000e-02 5.730000e-02
18 1.530000e-02 2.770000e-02
17 1.430000e-02 2.200000e-03
16 1.700000e-02 6.000000e-03
15 1.560000e-02 8.400000e-03
1000 0.000000e+00 1.320000e-01
100 9.000000e-04 1.168000e-01
65 2.000000e-03 9.710000e-02
50 3.100000e-03 8.850000e-02
40 3.800000e-03 8.780000e-02
30 6.100000e-03 6.890000e-02
26 7.500000e-03 4.670000e-02
23 9.400000e-03 6.640000e-02
20 1.130000e-02 1.420000e-02
18 1.160000e-02 1.650000e-02
17 1.550000e-02 1.280000e-02
16 1.560000e-02 1.860000e-02
15 1.760000e-02 8.500000e-03
1000 1.000000e-04 1.389000e-01
100 2.100000e-03 9.900000e-02
65 2.600000e-03 8.480000e-02
50 3.500000e-03 9.360000e-02
40 4.400000e-03 8.420000e-02
30 7.200000e-03 5.710000e-02
26 8.400000e-03 2.340000e-02
23 1.050000e-02 5.080000e-02
20 1.060000e-02 1.080000e-02
18 1.380000e-02 3.900000e-03
17 1.460000e-02 4.500000e-03
16 1.490000e-02 4.100000e-03
15 1.610000e-02 1.100000e-02
1000 0.000000e+00 1.254000e-01
100 1.000000e-03 1.124000e-01
65 2.000000e-03 9.910000e-02
50 2.100000e-03 9.800000e-02
40 4.900000e-03 8.800000e-02
30 5.500000e-03 7.100000e-02
26 6.200000e-03 5.870000e-02
23 9.000000e-03 6.520000e-02
20 1.210000e-02 1.820000e-02
18 1.190000e-02 1.520000e-02
17 1.600000e-02 8.900000e-03
16 1.630000e-02 1.130000e-02
15 1.700000e-02 6.400000e-03
1000 2.000000e-04 1.283000e-01
100 2.100000e-03 8.670000e-02
65 2.700000e-03 8.940000e-02
50 3.000000e-03 7.330000e-02
